laptop_ID,Inches,Ram_In_GB,Weight,Price_euros,Company_Acer,Company_Apple,Company_Asus,Company_Dell,Company_HP,Company_Lenovo,Company_MSI,Company_Others,Company_Samsung,Company_Toshiba,TypeName_2 in 1 Convertible,TypeName_Gaming,TypeName_Netbook,TypeName_Notebook,TypeName_Ultrabook,TypeName_Workstation,ScreenResolutionWidth,ScreenResolutionHeight,Touchscreen,IPS_Panel,4K_Display,Retina_Display,Cpu_ClockSpeed,CpuBrand_AMD,CpuBrand_Intel,CpuBrand_Samsung,CpuSeries_A6-Series,CpuSeries_A9-Series,CpuSeries_Dual,CpuSeries_M,CpuSeries_Others,CpuSeries_Quad,CpuSeries_i3,CpuSeries_i5,CpuSeries_i7,Total_Memory_MB,MemoryType,GpuBrand_AMD,GpuBrand_ARM,GpuBrand_Intel,GpuBrand_Nvidia,OpSys_Chrome OS,OpSys_Linux,OpSys_Mac,OpSys_No OS,OpSys_Other,OpSys_Windows
461,15.6,8,2.36,979.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,1.8,False,True,False,False,False,False,False,False,False,False,False,True,1179648.0,SSD,True,False,False,False,False,False,False,False,False,True
462,11.6,4,1.47,479.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1366,768,1,0,0,0,1.6,False,True,False,False,False,False,False,False,True,False,False,False,512000.0,HDD,False,False,True,False,False,False,False,False,False,True
463,17.3,8,4.42,2046.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,1,0,0,2.7,False,True,False,False,False,False,False,False,False,False,False,True,1048576.0,HDD,False,False,False,True,False,False,False,False,False,True
464,13.5,4,1.252,989.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2256,1504,1,0,0,0,2.2,False,True,False,False,False,False,True,False,False,False,False,False,131072.0,SSD,False,False,True,False,False,False,False,False,False,True
465,13.5,8,1.25,1799.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2256,1504,1,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,False,True,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
466,17.3,8,2.5,639.9,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1600,900,0,0,0,0,,False,True,False,False,False,False,False,False,False,True,False,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
467,15.6,4,2.23,544.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,,False,True,False,False,False,False,False,False,False,True,False,False,1048576.0,HDD,False,False,False,True,False,False,False,False,False,True
468,11.6,4,1.4,435.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1366,768,0,0,0,0,1.6,False,True,False,False,False,True,False,False,False,False,False,False,131072.0,SSD,False,False,True,False,False,False,False,False,False,True
469,15.6,8,2.37,749.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,1048576.0,HDD,False,False,True,False,False,False,False,False,False,True
470,14.0,8,1.5,799.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1920,1080,0,1,0,0,2.7,False,True,False,False,False,False,False,False,False,False,False,True,524288.0,SSD,True,False,False,False,False,False,False,True,False,False
471,15.6,8,2.67,2090.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.9,False,True,False,False,False,False,False,False,False,False,False,True,262144.0,SSD,False,False,False,True,False,False,False,False,False,True
472,15.6,4,2.0,304.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,1.1,False,True,False,False,False,False,False,False,True,False,False,False,512000.0,HDD,False,False,True,False,False,False,False,False,False,True
473,15.6,4,2.2,469.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,,False,True,False,False,False,False,False,False,False,True,False,False,512000.0,HDD,False,False,False,True,False,False,False,False,False,True
474,15.6,8,2.02,759.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,1.6,False,True,False,False,False,False,False,False,False,False,True,False,2097152.0,HDD,True,False,False,False,False,False,False,False,False,True
475,17.3,12,3.78,1699.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1920,1080,0,1,0,0,2.8,False,True,False,False,False,False,False,False,False,False,False,True,1048576.0,HDD,False,False,False,True,False,False,False,False,False,True
476,14.0,12,1.4,1858.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2560,1440,0,1,0,0,2.6,False,True,False,False,False,False,False,False,False,False,False,True,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
477,13.3,8,1.29,1999.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,3840,2160,1,1,1,0,1.8,False,True,False,False,False,False,False,False,False,False,False,True,524288.0,SSD,False,False,True,False,False,False,False,False,False,True
478,15.6,8,1.9,1154.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,512000.0,HDD,True,False,False,False,False,False,False,False,False,True
479,12.3,8,1.1,1275.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2400,1600,1,0,0,0,1.2,False,True,False,False,False,False,False,False,False,False,True,False,131072.0,SSD,False,False,True,False,True,False,False,False,False,False
480,13.3,8,1.42,1841.85,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1920,1080,1,0,0,0,1.6,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
481,15.6,12,2.06,1299.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,3840,2160,0,1,1,0,2.6,False,True,False,False,False,False,False,False,False,False,False,True,1179648.0,SSD,False,False,True,False,False,False,False,False,False,True
482,14.0,8,1.79,740.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,2.3,False,True,False,False,False,False,False,False,False,True,False,False,131072.0,SSD,False,False,True,False,False,False,False,False,False,True
483,15.6,8,1.78,2408.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1920,1080,0,0,0,0,2.8,False,True,False,False,False,False,False,False,False,False,False,True,262144.0,SSD,False,False,False,True,False,False,False,False,False,True
484,14.0,8,1.7,1364.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,184320.0,SSD,False,False,True,False,False,False,False,False,False,True
485,15.6,8,2.2,675.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,1.6,False,True,False,False,False,False,False,False,False,False,True,False,1048576.0,HDD,True,False,False,False,False,False,False,False,False,True
486,13.3,8,1.05,1672.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1920,1080,0,1,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
487,15.6,8,2.16,1262.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,1,0,0,1.8,False,True,False,False,False,False,False,False,False,False,False,True,524288.0,SSD,False,False,False,True,False,False,False,False,False,True
488,15.6,4,2.18,586.6,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,2.4,False,True,False,False,False,False,False,False,False,True,False,False,1048576.0,HDD,False,False,True,False,False,False,False,False,False,True
489,13.3,4,1.49,726.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,1,0,0,1.6,False,True,False,False,False,False,False,False,False,False,True,False,131072.0,SSD,False,False,True,False,False,False,False,False,False,True
490,15.6,4,1.89,248.9,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,1.44,False,True,False,False,False,False,False,True,False,False,False,False,65536.0,Flash_Storage,False,False,True,False,False,False,False,False,False,True
491,15.6,4,2.3,565.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,2.0,False,True,False,False,False,False,False,False,False,True,False,False,131072.0,SSD,False,False,True,False,False,False,False,False,False,True
492,14.0,8,1.75,1049.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1920,1080,0,1,0,0,1.6,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
493,15.6,16,2.17,2338.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1920,1080,0,1,0,0,2.7,False,True,False,False,False,False,False,False,False,False,False,True,524288.0,SSD,False,False,False,True,False,False,False,False,False,True
494,15.6,16,2.06,1899.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.8,False,True,False,False,False,False,False,False,False,False,False,True,524288.0,SSD,False,False,False,True,False,False,False,False,False,True
495,12.5,16,1.36,1798.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1920,1080,0,1,0,0,2.7,False,True,False,False,False,False,False,False,False,False,False,True,524288.0,SSD,False,False,True,False,False,False,False,False,False,True
496,12.5,16,0.91,1950.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1920,1080,0,0,0,0,2.7,False,True,False,False,False,False,False,False,False,False,False,True,524288.0,SSD,False,False,True,False,False,False,False,False,False,True
497,15.6,8,2.3,1011.99,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1920,1080,0,1,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,False,True,False,False,False,False,False,True
498,13.3,32,1.05,2799.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1920,1080,1,0,0,0,2.7,False,True,False,False,False,False,False,False,False,False,False,True,524288.0,SSD,False,False,True,False,False,False,False,False,False,True
499,15.6,8,1.99,1350.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,0,0,0,0,2.8,False,True,False,False,False,False,False,False,False,False,False,True,1179648.0,SSD,False,False,False,True,False,False,False,False,False,True
500,15.6,8,2.2,579.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,2.5,True,False,False,False,False,False,False,True,False,False,False,False,1048576.0,HDD,True,False,False,False,False,False,False,False,False,True
501,17.3,24,4.33,1269.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,1,1,0,0,2.6,False,True,False,False,False,False,False,False,False,False,False,True,1310720.0,SSD,False,False,False,True,False,False,False,False,False,True
502,12.5,8,1.3,1099.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1366,768,0,1,0,0,2.3,False,True,False,False,False,False,False,False,False,False,True,False,184320.0,SSD,False,False,True,False,False,False,False,False,False,True
503,15.6,8,2.17,898.9,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,1.8,False,True,False,False,False,False,False,False,False,False,False,True,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
504,14.0,8,1.48,1749.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1920,1080,0,0,0,0,2.8,False,True,False,False,False,False,False,False,False,False,False,True,1048576.0,SSD,False,False,True,False,False,False,False,False,False,True
505,13.3,8,1.4,949.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1920,1080,0,1,0,0,2.4,False,True,False,False,False,False,False,False,False,True,False,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
506,15.6,8,2.3,911.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1920,1080,0,1,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,False,False,True,False,False,False,False,False,False,True
507,11.6,4,1.2,340.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1366,768,0,0,0,0,1.1,False,True,False,False,False,True,False,False,False,False,False,False,65536.0,Flash_Storage,False,False,True,False,False,False,False,False,False,True
508,15.6,8,1.91,618.99,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1366,768,0,0,0,0,2.5,False,True,False,False,False,False,False,False,False,False,True,False,262144.0,SSD,True,False,False,False,False,False,False,False,False,True
